id,postcode,locality,state,long,lat,NEAR_FID,NEAR_DIST
19982,822,ANNIE RIVER,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19983,822,BATHURST ISLAND,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
286,822,BEES CREEK,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19984,822,BELYUEN,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19985,822,BLACK JUNGLE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19986,822,BLACKMORE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
287,822,BORDER STORE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19987,822,BURRUNDIE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19988,822,BYNOE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19989,822,BYNOE HARBOUR,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19990,822,CAMP CREEK,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19991,822,CHANNEL ISLAND,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19992,822,CHARLES DARWIN,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19993,822,CHARLOTTE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19994,822,CLARAVALE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19995,822,COBOURG,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19996,822,COLLETT CREEK,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19997,822,COOMALIE CREEK,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
288,822,COX PENINSULA,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
289,822,CROKER ISLAND,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
24057,822,DALY,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
290,822,DALY RIVER,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
291,822,DARWIN MC,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19998,822,DARWIN RIVER DAM,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
19999,822,DELISSAVILLE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20000,822,DOUGLAS-DALY,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20001,822,EAST ARM,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20002,822,EAST ARNHEM,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20003,822,ELRUNDIE,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20004,822,EVA VALLEY,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
20005,822,FINNISS VALLEY,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
23937,822,FLEMING,NT,130.625429900000000,-11.758419750000000,5,74008.934737713454524
